,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,profit,genres,director
1151,2016-11-18,A Street Cat Named Bob 2016,8000000,82703,17382693,17299990,9382693,"Biography,Comedy,Drama",Roger Spottiswoode
1152,2014-08-12,Swelter 2014,8000000,0,44197,44197,-7955803,"Action,Crime,Drama",Keith Parmer
1153,2016-05-06,Code of Honor 2016,8000000,0,0,0,-8000000,"Action,Crime,Thriller",Michael Winnick
1154,2011-12-21,Albert Nobbs 2011,7500000,3014696,8539003,5524307,1039003,"Drama,Romance",Rodrigo García
1155,2016-06-24,The Neon Demon 2016,7500000,1333124,3559803,2226679,-3940197,"Horror,Thriller",Nicolas Winding Refn
1156,2015-05-15,Pound of Flesh 2015,7500000,0,0,0,-7500000,"Action,Thriller",Ernie Barbarash
1157,2017-01-13,The Bye Bye Man 2017,7400000,22395806,31187727,8791921,23787727,"Drama,Fantasy,Horror",Stacy Title
1158,2012-06-29,Magic Mike 2012,7000000,113721571,170549753,56828182,163549753,"Comedy,Drama",Steven Soderbergh
1159,2018-03-16,I Can Only Imagine 2018,7000000,83482352,85604221,2121869,78604221,"Biography,Drama,Family","Andrew Erwin, Jon Erwin"
1160,2019-03-15,Five Feet Apart 2019,7000000,45729221,80504421,34775200,73504421,"Drama,Romance",Justin Baldoni
1161,2011-05-06,Jumping the Broom 2011,7000000,37295394,38158601,863207,31158601,"Comedy,Drama",Salim Akil
1162,2017-04-07,Gifted 2017,7000000,24801212,36964656,12163444,29964656,Drama,Marc Webb
1163,2015-06-19,Dope 2015,7000000,17506470,18190831,684361,11190831,"Comedy,Crime,Drama",Rick Famuyiwa
1164,2014-01-17,Devil's Due 2014,7000000,15821461,36146087,20324626,29146087,"Horror,Mystery,Thriller","Matt Bettinelli-Olpin, Tyler Gillett"
1165,2014-11-14,Beyond the Lights 2014,7000000,14618727,14618727,0,7618727,"Drama,Music,Romance",Gina Prince-Bythewood
1166,2010-06-18,Cyrus 2010,7000000,7468936,10062896,2593960,3062896,"Crime,Horror,Mystery",Mark Vadik
1168,2010-12-22,Somewhere 2010,7000000,1785645,17023121,15237476,10023121,"Comedy,Drama",Sofia Coppola
1169,2013-11-15,The Christmas Candle 2013,7000000,1632000,1933829,301829,-5066171,"Drama,Family",John Stephenson
1170,2015-10-02,Freeheld 2015,7000000,546201,1732228,1186027,-5267772,"Biography,Drama,Romance",Peter Sollett
1171,2010-07-30,The Extra Man 2010,7000000,453377,492108,38731,-6507892,Comedy,"Shari Springer Berman, Robert Pulcini"
1172,2010-03-26,Ca$h 2010,7000000,46488,46488,0,-6953512,"Crime,Thriller",Stephen Milburn Anderson
1173,2016-12-06,Oddball 2016,7000000,0,10237229,10237229,3237229,Documentary,Joshua Moore
1174,2015-11-20,Criminal Activities 2015,7000000,0,386744,386744,-6613256,"Crime,Drama,Thriller",Jackie Earle Haley
1175,2012-09-21,House at the End of the Street 2012,6900000,31611916,44103982,12492066,37203982,"Drama,Horror,Thriller",Mark Tonderai
1176,2010-09-17,Incendies 2010,6800000,6857096,16038343,9181247,9238343,"Drama,Mystery,War",Denis Villeneuve
1177,2014-10-03,Annabelle 2014,6500000,84273813,256862920,172589107,250362920,"Horror,Mystery,Thriller",John R. Leonetti
1178,2017-10-20,Same Kind of Different as Me 2017,6500000,6423605,6423605,0,-76395,"Biography,Drama",Michael Carney
1179,2011-12-02,Shame 2011,6500000,4002293,20412841,16410548,13912841,Drama,Steve McQueen
1180,2013-05-31,The East 2013,6500000,2274649,3027956,753307,-3472044,"Adventure,Drama,Thriller",Zal Batmanglij
1181,2018-05-11,Breaking In 2018,6000000,46840590,51411620,4571030,45411620,"Action,Crime,Drama",James McTeigue
1182,2019-03-29,Unplanned 2019,6000000,18107621,18107621,0,12107621,"Biography,Drama","Chuck Konzelman, Cary Solomon"
1183,2019-02-08,The Prodigy 2019,6000000,14856291,19789712,4933421,13789712,"Horror,Thriller",Nicholas McCarthy
1184,2018-11-30,The Possession of Hannah Grace 2018,6000000,14836174,42785387,27949213,36785387,"Horror,Mystery,Thriller",Diederik Van Rooijen
1185,2012-09-07,The Words 2012,6000000,11494838,16369708,4874870,10369708,"Drama,Mystery,Romance","Brian Klugman, Lee Sternthal"
1186,2012-03-16,Casa de mi Padre 2012,6000000,5909483,8446952,2537469,2446952,"Comedy,Western",Matt Piedmont
1187,2011-07-29,The Guard 2011,6000000,5359774,21197454,15837680,15197454,"Comedy,Crime,Thriller",John Michael McDonagh
1188,2014-07-18,Wish I Was Here 2014,6000000,3591299,6591365,3000066,591365,"Comedy,Drama",Zach Braff
1189,2014-03-14,Veronica Mars 2014,6000000,3322127,3485383,163256,-2514617,"Crime,Drama,Mystery",Rob Thomas
1190,2011-07-15,Snow Flower and the Secret Fan 2011,6000000,1348205,11348205,10000000,5348205,"Drama,History",Wayne Wang
1191,2018-09-14,Mandy 2018,6000000,1214525,1427656,213131,-4572344,"Action,Fantasy,Horror",Panos Cosmatos
1192,2012-12-07,Deadfall 2012,6000000,66351,1673635,1607284,-4326365,"Crime,Drama,Thriller",Stefan Ruzowitzky
1193,2010-02-09,Icarus 2010,6000000,0,0,0,-6000000,Thriller,Maarten Diederen
1194,2011-05-10,The Hit List 2011,6000000,0,0,0,-6000000,"Action,Thriller",William Kaufman
1195,2012-10-05,Trade of Innocents 2012,5800000,15091,15091,0,-5784909,"Drama,Thriller",Christopher M. Bessette
1196,2010-07-16,Standing Ovation 2010,5600000,531806,531806,0,-5068194,Musical,Stewart Raffill
1197,2012-12-07,Khiladi 786 2012,5600000,385422,14683763,14298341,9083763,"Action,Comedy",Ashish R. Mohan
1198,2013-09-27,Don Jon 2013,5500000,24477704,41268579,16790875,35768579,"Comedy,Drama,Romance",Joseph Gordon-Levitt
1199,2018-09-28,Hell Fest 2018,5500000,11107431,18119231,7011800,12619231,Horror,Gregory Plotkin
1200,2011-10-21,Le Havre 2011,5500000,611709,13480196,12868487,7980196,"Comedy,Drama",Aki Kaurismäki
1201,2011-07-15,Salvation Boulevard 2011,5500000,28468,28468,0,-5471532,"Action,Comedy,Drama",George Ratliff
1202,2011-04-22,Dum Maaro Dum 2011,5200000,564489,11633427,11068938,6433427,"Action,Crime,Drama",Rohan Sippy
1203,2017-02-24,Get Out 2017,5000000,176040665,255367951,79327286,250367951,"Horror,Mystery,Thriller",Jordan Peele
1204,2011-10-21,Paranormal Activity 3 2011,5000000,104028807,207039844,103011037,202039844,"Horror,Mystery,Thriller","Henry Joost, Ariel Schulman"
1205,2016-03-11,10 Cloverfield Lane 2016,5000000,72082999,108286422,36203423,103286422,"Drama,Horror,Mystery",Dan Trachtenberg
1206,2016-07-22,Lights Out 2016,5000000,67268835,148806510,81537675,143806510,"Drama,Horror,Mystery",David F. Sandberg
1208,2015-09-11,The Visit 2015,5000000,65206105,98677816,33471711,93677816,"Horror,Mystery,Thriller",M. Night Shyamalan
1209,2017-10-13,Happy Death Day 2017,5000000,55683845,125010260,69326415,120010260,"Horror,Mystery,Thriller",Christopher Landon
1210,2012-10-19,Paranormal Activity 4 2012,5000000,53900335,142817992,88917657,137817992,"Horror,Mystery,Thriller","Henry Joost, Ariel Schulman"
1211,2014-10-24,Ouija 2014,5000000,50856010,103300632,52444622,98300632,"Horror,Mystery,Thriller",Stiles White
1212,2015-08-07,The Gift 2015,5000000,43787265,58978477,15191212,53978477,"Drama,Mystery,Thriller",Joel Edgerton
1213,2017-06-23,The Big Sick 2017,5000000,42872467,53972860,11100393,48972860,"Comedy,Drama,Romance",Michael Showalter
1214,2014-01-03,Paranormal Activity: The Marked Ones 2014,5000000,32462372,90904854,58442482,85904854,"Horror,Mystery,Thriller",Christopher Landon
1215,2013-11-01,Dallas Buyers Club 2013,5000000,27298285,60611845,33313560,55611845,"Biography,Drama",Jean-Marc Vallée
1216,2015-08-26,No Escape 2015,5000000,27288872,42844516,15555644,37844516,"Action,Thriller",John Erick Dowdle
1217,2015-02-27,The Lazarus Effect 2015,5000000,25801570,38359310,12557740,33359310,"Horror,Mystery,Sci-Fi",David Gelb
1218,2011-08-26,Our Idiot Brother 2011,5000000,24814830,25861249,1046419,20861249,"Comedy,Drama",Jesse Peretz
1219,2018-03-09,The Strangers: Prey at Night 2018,5000000,24431472,29960051,5528579,24960051,Horror,Johannes Roberts
1220,2013-07-05,The Way Way Back 2013,5000000,21502690,26853810,5351120,21853810,"Comedy,Drama","Nat Faxon, Jim Rash"
1221,2014-08-29,"As Above, So Below 2014",5000000,21222315,41824066,20601751,36824066,"Adventure,Horror,Mystery",John Erick Dowdle
1222,2016-02-19,Race 2016,5000000,19115191,23745772,4630581,18745772,"Biography,Drama,Sport",Stephen Hopkins
1223,2011-09-02,Apollo 18 2011,5000000,17686929,26517819,8830890,21517819,"Horror,Mystery,Sci-Fi",Gonzalo López-Gallego
1224,2018-03-23,"Paul, Apostle of Christ 2018",5000000,17547999,25529498,7981499,20529498,"Adventure,Biography,Drama",Andrew Hyatt
1225,2014-10-10,Addicted 2014,5000000,17390770,17499242,108472,12499242,"Drama,Thriller",Bille Woodruff
1227,2017-06-09,It Comes at Night 2017,5000000,13985117,19720203,5735086,14720203,"Horror,Mystery",Trey Edward Shults
1228,2017-03-03,Before I Fall 2017,5000000,12241072,18945682,6704610,13945682,"Drama,Fantasy,Mystery",Ry Russo-Young
1229,2016-01-29,Fifty Shades of Black 2016,5000000,11686940,22113075,10426135,17113075,Comedy,Michael Tiddes
1230,2016-03-11,The Perfect Match 2016,5000000,9669521,10182050,512529,5182050,"Comedy,Romance",Bille Woodruff
1231,2018-09-21,Fahrenheit 11/9 2018,5000000,6352306,6653715,301409,1653715,Documentary,Michael Moore
1232,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World 2010,5000000,6096582,16515203,10418621,11515203,Documentary,"Ronan Chapalain, Pascal Vuong"
1233,2015-09-11,90 Minutes in Heaven 2015,5000000,4816142,4816142,0,-183858,Drama,Michael Polish
1234,2016-12-02,Incarnate 2016,5000000,4799774,9371036,4571262,4371036,"Horror,Thriller",Brad Peyton
1235,2017-03-03,Table 19 2017,5000000,3614896,4620399,1005503,-379601,"Comedy,Drama,Romance",Jeffrey Blitz
1236,2016-03-04,The Other Side of the Door 2016,5000000,3000342,12905107,9904765,7905107,Horror,Johannes Roberts
1237,2014-10-10,Kill the Messenger 2014,5000000,2450846,6656705,4205859,1656705,"Biography,Crime,Drama",Michael Cuesta
1238,2010-12-17,Rabbit Hole 2010,5000000,2229058,6205034,3975976,1205034,Drama,John Cameron Mitchell
1239,2015-10-23,Jem and the Holograms 2015,5000000,2184640,2368937,184297,-2631063,"Adventure,Drama,Family",Jon M. Chu
1240,2016-12-28,Paterson 2016,5000000,2141423,10727536,8586113,5727536,"Comedy,Drama,Romance",Jim Jarmusch
1241,2014-09-12,Atlas Shrugged: Who Is John Galt? 2014,5000000,851690,851690,0,-4148310,"Drama,Mystery,Sci-Fi",James Manera
1242,2013-08-16,Ain't Them Bodies Saints 2013,5000000,391611,1075009,683398,-3924991,"Crime,Drama,Romance",David Lowery
1243,2015-08-07,Cop Car 2015,5000000,134552,143658,9106,-4856342,"Crime,Thriller",Jon Watts
1244,2014-10-17,Rudderless 2014,5000000,56001,567219,511218,-4432781,"Comedy,Drama,Music",William H. Macy
1245,2015-05-15,Area 51 2015,5000000,7556,7556,0,-4992444,"Horror,Sci-Fi,Thriller",Oren Peli
1246,2014-12-05,Dying of the Light 2014,5000000,0,74639,74639,-4925361,"Drama,Thriller",Paul Schrader
1247,2016-09-02,Yoga Hosers 2016,5000000,0,22958,22958,-4977042,"Action,Comedy,Fantasy",Kevin Smith
1248,2014-11-21,Reach Me 2014,5000000,0,0,0,-5000000,"Comedy,Crime,Drama",John Herzfeld
1249,2014-08-18,Henry & Me 2014,5000000,0,0,0,-5000000,"Animation,Family",Barrett Esposito
1250,2012-12-31,Should've Been Romeo 2012,5000000,0,0,0,-5000000,"Comedy,Drama",Marc Bennett
1251,2015-10-27,Running Forever 2015,5000000,0,0,0,-5000000,Family,"Dan Garcia, Mike Mayhall"
1252,2013-07-19,Only God Forgives 2013,4800000,775849,4494560,3718711,-305440,"Crime,Drama",Nicolas Winding Refn
1253,2011-09-30,Take Shelter 2011,4750000,1728953,4972016,3243063,222016,"Drama,Horror,Thriller",Jeff Nichols
1254,2011-12-31,Without Men 2011,4700000,0,0,0,-4700000,Comedy,Gabriela Tagliavini
1255,2011-10-07,Blackthorn 2011,4500000,200558,1217307,1016749,-3282693,"Action,Adventure,Western",Mateo Gil
1256,2015-05-08,Maggie 2015,4500000,187112,1027760,840648,-3472240,"Drama,Horror",Henry Hobson
1257,2014-09-04,Falcon Rising 2014,4500000,11774,11774,0,-4488226,"Action,Adventure",Ernie Barbarash
1258,2013-06-25,Hansel & Gretel Get Baked 2013,4500000,0,0,0,-4500000,"Comedy,Horror",Duane Journey
1259,2014-11-07,Fugly 2014,4500000,0,0,0,-4500000,"Drama,Thriller",Kabir Sadanand
1260,2015-08-28,Zipper 2015,4500000,0,0,0,-4500000,"Drama,Thriller",Mora Stephens
1261,2015-11-03,The Final Girls 2015,4500000,0,0,0,-4500000,"Comedy,Drama,Fantasy",Todd Strauss-Schulson
1262,2017-12-01,Daisy Winters 2017,4500000,0,0,0,-4500000,Drama,Beth LaMure
1263,2010-08-13,Animal Kingdom 2010,4200000,1044039,8078683,7034644,3878683,"Crime,Drama",David Michôd
1264,2011-10-21,Cargo 2011,4200000,0,313230,313230,-3886770,Drama,Yan Vizinberg
1265,2015-01-23,The Boy Next Door 2015,4000000,36006065,53401938,17395873,49401938,"Horror,Thriller",Rob Cohen
1266,2014-07-11,Boyhood 2014,4000000,25379975,57273049,31893074,53273049,Drama,Richard Linklater
1267,2010-07-09,The Kids Are All Right 2010,4000000,20811365,36275469,15464104,32275469,"Comedy,Drama,Romance",Lisa Cholodenko
1268,2014-04-18,A Haunted House 2 2014,4000000,17329487,21206861,3877374,17206861,"Comedy,Fantasy",Michael Tiddes
1269,2013-03-01,The Last Exorcism Part II 2013,4000000,15179303,25448707,10269404,21448707,"Drama,Horror,Thriller",Ed Gass-Donnelly
1270,2016-05-13,The Darkness 2016,4000000,10753574,10898293,144719,6898293,"Horror,Thriller",Greg McLean
1272,2011-06-17,The Art of Getting By 2011,4000000,1430241,1989035,558794,-2010965,"Drama,Romance",Gavin Wiesen
1273,2011-09-23,Red State 2011,4000000,1065429,1983596,918167,-2016404,"Action,Crime,Horror",Kevin Smith
1274,2012-10-17,Holy Motors 2012,4000000,641054,4230426,3589372,230426,"Drama,Fantasy",Leos Carax
1275,2014-06-13,The Signal 2014,4000000,600896,2665322,2064426,-1334678,"Drama,Mystery,Sci-Fi",William Eubank
1276,2014-04-11,Joe 2014,4000000,373375,373375,0,-3626625,Documentary,Alfonso Perugini
1278,2019-06-07,Late Night 2019,4000000,246305,246305,0,-3753695,"Comedy,Drama",Nisha Ganatra
1279,2014-04-18,13 Sins 2014,4000000,9134,47552,38418,-3952448,"Horror,Thriller",Daniel Stamm
1280,2011-11-18,Another Happy Day 2011,4000000,9120,978527,969407,-3021473,"Comedy,Drama",Sam Levinson
1281,2014-07-11,The Perfect Wave 2014,4000000,0,0,0,-4000000,"Adventure,Biography,Drama",Bruce Macdonald
1282,2015-09-08,Chain of Command 2015,4000000,0,0,0,-4000000,"Action,Thriller",Kevin Carraway
1283,2010-11-05,Four Lions 2010,3750000,310007,2436111,2126104,-1313889,"Comedy,Crime,Drama",Christopher Morris
1284,2018-04-13,Truth or Dare 2018,3500000,41411015,95127344,53716329,91627344,"Horror,Thriller",Jeff Wadlow
1286,2018-02-02,Winchester 2018,3500000,25091816,44378040,19286224,40878040,"Biography,Drama,Fantasy","Peter Spierig, Michael Spierig"
1287,2013-02-22,Dark Skies 2013,3500000,17418667,27704111,10285444,24204111,"Horror,Sci-Fi,Thriller",Scott Stewart
1288,2018-01-19,Forever My Girl 2018,3500000,16376066,16376066,0,12876066,"Drama,Music,Romance",Bethany Ashton Wolf
1289,2016-12-02,Believe 2016,3500000,890303,890303,0,-2609697,Drama,Billy Dickson
1290,2016-09-30,American Honey 2016,3500000,663247,2611750,1948503,-888250,"Adventure,Drama,Romance",Andrea Arnold
1291,2016-01-08,The Masked Saint 2016,3500000,182695,182695,0,-3317305,"Action,Biography,Crime",Warren P. Sonoda
1292,2011-12-31,The Kick 2011,3500000,0,40622,40622,-3459378,"Action,Sport",Prachya Pinkaew
1293,2011-10-21,Margin Call 2011,3400000,5353586,20433227,15079641,17033227,"Drama,Thriller",J.C. Chandor
1294,2014-10-10,Whiplash 2014,3300000,13092006,38969037,25877031,35669037,"Drama,Music",Damien Chazelle
1295,2018-07-06,Sorry to Bother You 2018,3200000,17493096,18285560,792464,15085560,"Comedy,Fantasy,Sci-Fi",Boots Riley
1296,2010-10-20,Paranormal Activity 2 2010,3000000,84752907,177512032,92759125,174512032,Horror,Tod Williams
1297,2015-08-28,War Room 2015,3000000,67790117,73975239,6185122,70975239,Drama,Alex Kendrick
1298,2013-06-07,The Purge 2013,3000000,64473115,91266581,26793466,88266581,"Horror,Thriller",James DeMonaco
1299,2012-10-12,Sinister 2012,3000000,48086903,87727807,39640904,84727807,"Horror,Mystery,Thriller",Scott Derrickson
1300,2018-06-01,Upgrade 2018,3000000,11977130,16553285,4576155,13553285,"Action,Sci-Fi,Thriller",Leigh Whannell
1301,2013-05-24,Before Midnight 2013,3000000,8110621,23251930,15141309,20251930,"Drama,Romance",Richard Linklater
1302,2017-10-27,Let There Be Light 2017,3000000,7233471,7241309,7838,4241309,Drama,Kevin Sorbo
1304,2016-06-24,Swiss Army Man 2016,3000000,4210454,5837111,1626657,2837111,"Adventure,Comedy,Drama","Dan Kwan, Daniel Scheinert"
1305,2010-04-30,Please Give 2010,3000000,4033574,4570178,536604,1570178,"Comedy,Drama",Nicole Holofcener
1306,2016-04-22,Compadres 2016,3000000,3127773,7445044,4317271,4445044,"Action,Comedy,Crime",Enrique Begné
1307,2010-04-09,Letters to God 2010,3000000,2848587,3237452,388865,237452,"Drama,Family","Patrick Doughtie, David Nixon"
1308,2014-09-19,Tusk 2014,3000000,1821983,1887554,65571,-1112446,"Comedy,Drama,Horror",Kevin Smith
1309,2017-05-12,The Wall 2017,3000000,1803064,4495262,2692198,1495262,"Action,Drama,Thriller",Doug Liman
1312,2011-05-06,Hobo with a Shotgun 2011,3000000,703372,834953,131581,-2165047,"Action,Comedy,Horror",Jason Eisener
1313,2015-05-08,The D Train 2015,3000000,669688,772366,102678,-2227634,"Comedy,Drama","Andrew Mogel, Jarrad Paul"
1314,2012-09-07,Bachelorette 2012,3000000,446770,12577401,12130631,9577401,"Comedy,Romance",Leslye Headland
1315,2011-09-09,Creature 2011,3000000,331000,331000,0,-2669000,Horror,Fred Andrews
1316,2016-12-09,The Bounce Back 2016,3000000,321910,421404,99494,-2578596,"Comedy,Romance",Youssef Delara
1317,2012-03-02,Tim and Eric's Billion Dollar Movie 2012,3000000,201436,223652,22216,-2776348,Comedy,"Eric Wareheim, Tim Heidecker"
1318,2014-06-27,They Came Together 2014,3000000,0,82780,82780,-2917220,"Comedy,Romance",David Wain
1319,2013-05-21,Open Road 2013,3000000,0,47469,47469,-2952531,"Action,Drama,Thriller",Marcio Garcia
1320,2010-10-01,Barry Munday 2010,3000000,0,0,0,-3000000,"Comedy,Drama,Romance",Chris D'Arienzo
1321,2015-12-31,AWOL-72 2015,3000000,0,0,0,-3000000,"Action,Thriller",Christian Sesma
1322,2015-12-31,Unnatural 2015,3000000,0,0,0,-3000000,"Action,Horror,Sci-Fi",Hank Braxtan
1323,2015-12-11,Close Range 2015,3000000,0,0,0,-3000000,"Action,Crime",Isaac Florentine
1324,2010-10-01,Freakonomics 2010,2900000,101270,172867,71597,-2727133,Documentary,"Seth Gordon, Heidi Ewing, Alex Gibney, Rachel Grady, Eugene Jarecki, Morgan Spurlock"
1325,2018-10-26,Indivisible 2018,2700000,3511417,3588305,76888,888305,"Drama,War",David G. Evans
1326,2015-12-31,Sardaar Ji 2015,2700000,0,8200000,8200000,5500000,"Comedy,Fantasy,Horror",Rohit Jugraj
1327,2013-01-11,A Haunted House 2013,2500000,40041683,59922558,19880875,57422558,"Comedy,Fantasy",Michael Tiddes
1328,2013-07-03,Kevin Hart: Let Me Explain 2013,2500000,32244051,32327255,83204,29827255,"Comedy,Documentary","Tim Story, Leslie Small"
1329,2013-08-02,The Spectacular Now 2013,2500000,6852971,6916951,63980,4416951,"Comedy,Drama,Romance",James Ponsoldt
1330,2016-06-24,Hunt for the Wilderpeople 2016,2500000,5205471,23845533,18640062,21345533,"Adventure,Comedy,Drama",Taika Waititi
1331,2012-08-17,Robot & Frank 2012,2500000,3317468,4934356,1616888,2434356,"Comedy,Crime,Drama",Jake Schreier
1332,2013-03-01,The Lost Medallion: The Adventures of Billy Stone 2013,2500000,549632,549632,0,-1950368,"Adventure,Family,Fantasy",Bill Muir
1333,2010-06-18,8: The Mormon Proposition 2010,2500000,100280,100280,0,-2399720,Documentary,"Reed Cowan, Steven Greenstreet"
1334,2013-08-16,Underdogs 2013,2500000,35017,1392649,1357632,-1107351,"Adventure,Animation,Family",Juan José Campanella
1336,2010-12-31,Christmas Mail 2010,2500000,0,0,0,-2500000,"Comedy,Drama,Family",John Murlowski
1337,2015-07-03,Stung 2015,2500000,0,0,0,-2500000,"Action,Adventure,Comedy",Benni Diez
1338,2016-09-02,Antibirth 2016,2500000,0,0,0,-2500000,Horror,Danny Perez
1339,2014-11-14,Always Woodstock 2014,2400000,0,0,0,-2400000,"Comedy,Music,Romance",Rita Merson
1340,2015-03-20,Do You Believe? 2015,2300000,12985600,14304931,1319331,12004931,Drama,Jon Gunn
1341,2014-09-05,Frontera 2014,2300000,59696,59696,0,-2240304,"Drama,Thriller,Western",Michael Berry
1342,2016-01-19,Eden 2016,2300000,0,0,0,-2300000,Drama,Robbie Walsh
1343,2015-10-06,The Timber 2015,2100000,0,0,0,-2100000,"Action,Adventure,Drama",Anthony O'Brien
1344,2011-09-30,Courageous 2011,2000000,34522221,35185884,663663,33185884,Drama,Alex Kendrick
1345,2018-07-13,Eighth Grade 2018,2000000,13539710,14341016,801306,12341016,"Comedy,Drama",Bo Burnham
1346,2010-06-11,Winter's Bone 2010,2000000,6531503,16131551,9600048,14131551,"Drama,Mystery",Debra Granik
1347,2014-10-10,Meet the Mormons 2014,2000000,6047363,6049171,1808,4049171,Documentary,Blair Treu
1348,2017-10-06,The Florida Project 2017,2000000,5904366,11295324,5390958,9295324,Drama,Sean Baker
1349,2017-08-25,All Saints 2017,2000000,5802208,5941994,139786,3941994,Drama,Steve Gomer
1350,2010-10-08,Inside Job 2010,2000000,4311834,7799257,3487423,5799257,"Crime,Documentary",Charles Ferguson
1351,2015-08-28,We Are Your Friends 2015,2000000,3591417,10153415,6561998,8153415,"Drama,Music,Romance",Max Joseph
1352,2015-09-18,Captive 2015,2000000,2583301,2791973,208672,791973,"Action,Crime,Drama",Jerry Jameson
1353,2018-06-08,Hearts Beat Loud 2018,2000000,2386254,2420962,34708,420962,"Comedy,Drama,Music",Brett Haley
1354,2015-08-07,The Diary of a Teenage Girl 2015,2000000,1477002,2279959,802957,279959,"Comedy,Drama,Romance",Marielle Heller
1355,2014-11-28,The Babadook 2014,2000000,950792,7482387,6531595,5482387,"Drama,Horror",Jennifer Kent
1356,2010-09-24,The Virginity Hit 2010,2000000,636706,636706,0,-1363294,Comedy,"Andrew Gurland, Huck Botko"
1357,2014-09-19,Pump 2014,2000000,72277,72277,0,-1927723,Documentary,"Rebecca Harrell Tickell, Joshua Tickell"
1358,2015-10-09,Knock Knock 2015,2000000,36336,6328516,6292180,4328516,"Drama,Thriller",Eli Roth
1359,2012-10-19,The First Time 2012,2000000,17061,17061,0,-1982939,"Comedy,Drama,Romance",Jonathan Kasdan
1360,2010-08-27,Circle 2010,2000000,10024,10024,0,-1989976,"Horror,Thriller",Michael W. Watkins
1361,2013-09-13,Plush 2013,2000000,3080,28864,25784,-1971136,"Drama,Music,Thriller",Catherine Hardwicke
1362,2012-10-26,The Ghastly Love of Johnny X 2012,2000000,2436,2436,0,-1997564,"Comedy,Fantasy,Musical",Paul Bunnell
1363,2011-09-09,Grave Encounters 2011,2000000,0,2151887,2151887,151887,Horror,"Colin Minihan, Stuart Ortiz, The Vicious Brothers"
1364,2015-10-23,Bone Tomahawk 2015,2000000,0,475846,475846,-1524154,"Adventure,Drama,Horror",S. Craig Zahler
1365,2013-03-19,Straight A's 2013,2000000,0,0,0,-2000000,"Comedy,Drama",James Cox
1366,2012-12-31,Highway 2012,2000000,0,0,0,-2000000,Comedy,Coke Daniels
1368,2013-07-09,Coffee Town 2013,2000000,0,0,0,-2000000,Comedy,Brad Copeland
1369,2014-12-31,Lucky Dog 2014,2000000,0,0,0,-2000000,Family,Michael Feifer
1370,2015-03-20,The Walking Deceased 2015,2000000,0,0,0,-2000000,"Comedy,Horror",Scott Dow
1371,2011-12-31,True Bromance 2011,2000000,0,0,0,-2000000,Comedy,Sebastian Doggart
1372,2015-08-21,The Curse of Downers Grove 2015,2000000,0,0,0,-2000000,"Drama,Horror,Mystery",Derick Martini
1373,2015-12-31,Wind Walkers 2015,2000000,0,0,0,-2000000,"Action,Horror,Thriller",Russell Friedenberg
1374,2016-07-08,The Dog Lover 2016,2000000,0,0,0,-2000000,Drama,Alex Ranarivelo
1375,2015-12-01,Shark Lake 2015,2000000,0,0,0,-2000000,"Action,Adventure,Crime",Jerry Dugan
1376,2010-09-24,Buried 2010,1987650,1044143,21270290,20226147,19282640,"Drama,Mystery,Thriller",Rodrigo Cortés
1377,2015-04-24,Brotherly Love 2015,1900000,478595,478595,0,-1421405,Drama,Jamal Hill
1379,2013-02-08,ABCD (Any Body Can Dance) 2013,1900000,222098,10137234,9915136,8237234,"Drama,Music",Remo D'Souza
1380,2013-07-26,Stranded 2013,1900000,0,285593,285593,-1614407,"Horror,Sci-Fi",Roger Christian
1381,2015-12-31,Vaalu 2015,1900000,0,12444,12444,-1887556,"Comedy,Romance",Vijay Chandar
1382,2010-08-27,The Last Exorcism 2010,1800000,41034350,70165900,29131550,68365900,"Drama,Horror,Thriller",Daniel Stamm
1383,2012-06-27,Beasts of the Southern Wild 2012,1800000,12795746,23265132,10469386,21465132,"Adventure,Drama,Fantasy",Benh Zeitlin
1384,2011-08-23,Higher Ground 2011,1800000,841056,842693,1637,-957307,Drama,Vera Farmiga
1385,2012-02-03,Dysfunctional Friends 2012,1800000,0,0,0,-1800000,"Comedy,Drama",Corey Grant
1386,2013-12-31,Independence Daysaster 2013,1800000,0,0,0,-1800000,"Action,Adventure,Sci-Fi",W.D. Hogan
1387,2010-10-08,I Spit on Your Grave 2010,1750000,93051,1278471,1185420,-471529,"Horror,Thriller",Steven R. Monroe
1388,2013-10-04,Grace Unplugged 2013,1700000,2507159,2507159,0,807159,"Drama,Music",Brad J. Silverman
1389,2010-10-15,N-Secure 2010,1600000,2595644,2595644,0,995644,"Crime,Drama,Thriller",David M. Matthews
1390,2014-09-26,Two Night Stand 2014,1600000,15600,868081,852481,-731919,"Comedy,Romance",Max Nichols
1391,2016-10-21,Moonlight 2016,1500000,27854931,65245512,37390581,63745512,Drama,Barry Jenkins
1392,2018-03-23,Unsane 2018,1500000,7690044,14244931,6554887,12744931,"Drama,Horror,Mystery",Steven Soderbergh
1393,2013-07-26,The To Do List 2013,1500000,3491669,4128828,637159,2628828,"Comedy,Romance",Maggie Carey
1394,2016-10-21,31 2016,1500000,779820,922727,142907,-577273,"Horror,Thriller",Rob Zombie
1395,2013-10-25,The Square 2013,1500000,124244,176262,52018,-1323738,"Documentary,Drama,History",Jehane Noujaim
